,企业代号,month,价税合计,大单交易额,大单交易额增长率,退款总额,退款总额增长率,退款大单交易额（不用）,数量
1156,E84,11,50000,0,#DIV/0!,0,#DIV/0!,0,1
1157,E84,12,69232,0,#DIV/0!,0,#DIV/0!,0,4
1158,E85,1,105132.88,0,#DIV/0!,0,#DIV/0!,0,10
1159,E85,2,2287.26,0,#DIV/0!,0,#DIV/0!,0,6
1160,E85,3,7308,0,#DIV/0!,0,#DIV/0!,0,5
1161,E85,4,10457,0,#DIV/0!,0,#DIV/0!,0,7
1162,E85,5,11006.27,0,#DIV/0!,-398.71,0,0,10
1163,E85,6,6112.78,0,#DIV/0!,0,#DIV/0!,0,10
1164,E85,7,27908.67,0,#DIV/0!,0,#DIV/0!,0,16
1165,E85,8,5771,0,#DIV/0!,0,#DIV/0!,0,7
1166,E85,9,11876.99,0,#DIV/0!,0,#DIV/0!,0,9
1167,E85,10,42123.36,0,#DIV/0!,0,#DIV/0!,0,10
1168,E85,11,44538.7,0,#DIV/0!,0,#DIV/0!,0,5
1169,E85,12,157688.51,0,#DIV/0!,0,#DIV/0!,0,10
1170,E86,1,142935.69,0,#DIV/0!,0,#DIV/0!,0,9
1171,E86,2,666.05,0,#DIV/0!,0,#DIV/0!,0,3
1172,E86,3,1654,0,#DIV/0!,0,#DIV/0!,0,2
1173,E86,4,158,0,#DIV/0!,0,#DIV/0!,0,1
1174,E86,5,1009773.48,0,#DIV/0!,0,#DIV/0!,0,3
1175,E86,6,4436,0,#DIV/0!,-2099,0,0,7
1176,E86,7,3269.84,0,#DIV/0!,0,#DIV/0!,0,8
1177,E86,8,2614.58,0,#DIV/0!,0,#DIV/0!,0,6
1178,E86,9,39245.69,0,#DIV/0!,0,#DIV/0!,0,7
1179,E86,10,2642.39,0,#DIV/0!,0,#DIV/0!,0,7
1180,E86,11,3304.67,0,#DIV/0!,0,#DIV/0!,0,5
1181,E86,12,531067.99,0,#DIV/0!,0,#DIV/0!,0,8
1182,E87,1,240772.44,110149,0,0,#DIV/0!,0,21
1183,E87,2,10031.74,0,#DIV/0!,0,#DIV/0!,0,12
1184,E87,3,5026.63,0,#DIV/0!,0,#DIV/0!,0,8
1185,E87,4,301689.82,100300,0,0,#DIV/0!,0,18
1186,E87,5,120030.98,0,#DIV/0!,0,#DIV/0!,0,19
1187,E87,6,198978.16,120000,0,0,#DIV/0!,0,11
1188,E87,7,150398.5,0,#DIV/0!,0,#DIV/0!,0,20
1189,E87,8,152307.16,0,#DIV/0!,0,#DIV/0!,0,16
1190,E87,9,161723.36,0,#DIV/0!,0,#DIV/0!,0,13
1191,E87,10,82612.1,0,#DIV/0!,0,#DIV/0!,0,11
1192,E87,11,61333.82,0,#DIV/0!,0,#DIV/0!,0,17
1193,E87,12,221369.21,102890,0,0,#DIV/0!,0,18
1194,E88,1,127220,0,#DIV/0!,0,#DIV/0!,0,10
1195,E88,2,117994,0,#DIV/0!,0,#DIV/0!,0,4
1196,E88,3,85844,0,#DIV/0!,0,#DIV/0!,0,7
1197,E88,4,25094,0,#DIV/0!,0,#DIV/0!,0,5
1198,E88,5,30815.39,0,#DIV/0!,0,#DIV/0!,0,5
1199,E88,6,47991.62,0,#DIV/0!,0,#DIV/0!,0,3
1200,E88,7,41331.68,0,#DIV/0!,0,#DIV/0!,0,4
1201,E88,8,33088,0,#DIV/0!,0,#DIV/0!,0,4
1202,E88,9,53713,0,#DIV/0!,0,#DIV/0!,0,2
1203,E88,10,34432.77,0,#DIV/0!,0,#DIV/0!,0,10
1204,E88,11,46913,0,#DIV/0!,0,#DIV/0!,0,8
1205,E88,12,39021,0,#DIV/0!,0,#DIV/0!,0,3
1206,E89,1,11711,0,#DIV/0!,0,#DIV/0!,0,4
1207,E89,3,2686336,2611750,0,0,#DIV/0!,0,1
1208,E89,5,6879,0,#DIV/0!,0,#DIV/0!,0,1
1209,E89,6,480,0,#DIV/0!,0,#DIV/0!,0,1
1210,E89,7,800,0,#DIV/0!,0,#DIV/0!,0,1
1211,E89,8,199.59,0,#DIV/0!,0,#DIV/0!,0,1
1212,E89,9,5196,0,#DIV/0!,0,#DIV/0!,0,4
1213,E89,10,1297,0,#DIV/0!,0,#DIV/0!,0,2
1214,E89,11,3131.1,0,#DIV/0!,0,#DIV/0!,0,4
1215,E89,12,2391,0,#DIV/0!,0,#DIV/0!,0,3
1216,E9,1,3570011.97,100289.27,5.479440522,-4800,9.705502083,0,172
1217,E9,2,2693571.53,549529.09,0.690199039,-46586.41,0.084144711,0,143
1218,E9,3,2763921.14,379284.45,0.87092537,-3920,2.551020408,0,134
1219,E9,4,2192928.63,330328.45,0,-10000,0.00989,0,141
1220,E9,5,1109492.61,0,#DIV/0!,-98.9,0,0,150
1221,E9,6,1884254.52,129000,0,0,#DIV/0!,0,135
1222,E9,7,1955576.52,0,#DIV/0!,0,#DIV/0!,0,167
1223,E9,8,1453868.31,0,#DIV/0!,-4310,0,0,178
1224,E9,9,1604378.86,0,#DIV/0!,0,#DIV/0!,0,162
1225,E9,10,1608737.23,101206.82,7.459477533,-3462.25,0.122345296,0,160
1226,E9,11,2100343.31,754950,1.388418425,-423.59,105.2584103,0,140
1227,E9,12,3396429.46,1048186.49,0,-44586.41,0,0,177
1228,E90,1,22391.59,0,#DIV/0!,0,#DIV/0!,0,5
1229,E90,2,4361,0,#DIV/0!,0,#DIV/0!,0,2
1230,E90,3,4833,0,#DIV/0!,0,#DIV/0!,0,4
1231,E90,5,115597.19,0,#DIV/0!,0,#DIV/0!,0,9
1232,E90,6,12003.02,0,#DIV/0!,0,#DIV/0!,0,7
1233,E90,7,9594.2,0,#DIV/0!,0,#DIV/0!,0,8
1234,E90,8,24559.9,0,#DIV/0!,0,#DIV/0!,0,4
1235,E90,9,62847.9,0,#DIV/0!,0,#DIV/0!,0,7
1236,E90,10,184418.2,0,#DIV/0!,0,#DIV/0!,0,7
1237,E90,11,254040.07,0,#DIV/0!,0,#DIV/0!,0,9
1238,E90,12,63142.5,0,#DIV/0!,0,#DIV/0!,0,8
1239,E91,1,130927,0,#DIV/0!,0,#DIV/0!,0,6
1240,E91,2,70560,0,#DIV/0!,0,#DIV/0!,0,4
1241,E91,3,109978,0,#DIV/0!,0,#DIV/0!,0,9
1242,E91,4,131980.84,0,#DIV/0!,0,#DIV/0!,0,11
1243,E91,5,86187.16,0,#DIV/0!,0,#DIV/0!,0,6
1244,E91,6,259006.5,0,#DIV/0!,0,#DIV/0!,0,7
1245,E91,7,158935.53,0,#DIV/0!,0,#DIV/0!,0,10
1246,E91,8,157797.25,0,#DIV/0!,0,#DIV/0!,0,8
1247,E91,9,93584,0,#DIV/0!,0,#DIV/0!,0,5
1248,E91,10,20343.75,0,#DIV/0!,-18000,0,0,5
1249,E91,11,87059.62,0,#DIV/0!,0,#DIV/0!,0,9
1250,E91,12,187586,0,#DIV/0!,0,#DIV/0!,0,12
1251,E92,1,16581,0,#DIV/0!,0,#DIV/0!,0,16
1252,E92,2,35230,0,#DIV/0!,0,#DIV/0!,0,8
1253,E92,3,8031,0,#DIV/0!,0,#DIV/0!,0,14
1254,E92,4,9561,0,#DIV/0!,0,#DIV/0!,0,7
1255,E92,5,25186.67,0,#DIV/0!,0,#DIV/0!,0,14
1256,E92,6,3637,0,#DIV/0!,0,#DIV/0!,0,8
1257,E92,7,5787.13,0,#DIV/0!,0,#DIV/0!,0,13
1258,E92,8,8256,0,#DIV/0!,0,#DIV/0!,0,13
1259,E92,9,9673.86,0,#DIV/0!,0,#DIV/0!,0,14
1260,E92,10,16789.3,0,#DIV/0!,0,#DIV/0!,0,15
1261,E92,11,15767.58,0,#DIV/0!,0,#DIV/0!,0,22
1262,E92,12,4891.87,0,#DIV/0!,0,#DIV/0!,0,11
1263,E93,1,5207.88,0,#DIV/0!,0,#DIV/0!,0,9
1264,E93,2,11362.05,0,#DIV/0!,0,#DIV/0!,0,10
1265,E93,3,6940.2,0,#DIV/0!,0,#DIV/0!,0,9
1266,E93,4,21551.75,0,#DIV/0!,0,#DIV/0!,0,7
1267,E93,5,7324.99,0,#DIV/0!,0,#DIV/0!,0,7
1268,E93,6,12971.4,0,#DIV/0!,0,#DIV/0!,0,8
1269,E93,7,54635,0,#DIV/0!,0,#DIV/0!,0,11
1270,E93,8,6727.5,0,#DIV/0!,0,#DIV/0!,0,6
1271,E93,9,16882.36,0,#DIV/0!,0,#DIV/0!,0,15
1272,E93,10,54283.07,0,#DIV/0!,-6150,0,0,20
1273,E93,11,12708.1,0,#DIV/0!,0,#DIV/0!,0,12
1274,E93,12,92320.53,0,#DIV/0!,0,#DIV/0!,0,18
1275,E94,1,280,0,#DIV/0!,0,#DIV/0!,0,1
1276,E94,3,330,0,#DIV/0!,0,#DIV/0!,0,1
1277,E94,12,15736,0,#DIV/0!,0,#DIV/0!,0,2
1278,E95,10,280,0,#DIV/0!,0,#DIV/0!,0,1
1279,E95,11,858,0,#DIV/0!,0,#DIV/0!,0,1
1280,E96,3,300,0,#DIV/0!,0,#DIV/0!,0,1
1281,E96,5,760,0,#DIV/0!,0,#DIV/0!,0,1
1282,E96,7,2426426,2426426,0,0,#DIV/0!,0,1
1283,E96,9,653,0,#DIV/0!,0,#DIV/0!,0,1
1284,E96,10,7280.96,0,#DIV/0!,0,#DIV/0!,0,2
1285,E96,12,50,0,#DIV/0!,0,#DIV/0!,0,1
1286,E97,1,300,0,#DIV/0!,0,#DIV/0!,0,1
1287,E97,2,300,0,#DIV/0!,0,#DIV/0!,0,1
1288,E97,4,3000,0,#DIV/0!,0,#DIV/0!,0,1
1289,E97,6,280,0,#DIV/0!,0,#DIV/0!,0,1
1290,E97,7,3000,0,#DIV/0!,0,#DIV/0!,0,1
1291,E97,9,3000,0,#DIV/0!,0,#DIV/0!,0,1
1292,E97,10,3000,0,#DIV/0!,0,#DIV/0!,0,1
1293,E97,12,7000,0,#DIV/0!,0,#DIV/0!,0,1
1294,E98,1,10290,0,#DIV/0!,0,#DIV/0!,0,3
1295,E98,2,6695.97,0,#DIV/0!,-1997,0,0,2
1296,E98,3,9521.84,0,#DIV/0!,0,#DIV/0!,0,2
1297,E98,4,10246,0,#DIV/0!,0,#DIV/0!,0,5
1298,E98,5,35232,0,#DIV/0!,0,#DIV/0!,0,3
1299,E98,6,1765,0,#DIV/0!,0,#DIV/0!,0,4
1300,E98,7,23041,0,#DIV/0!,0,#DIV/0!,0,5
1301,E98,8,0.01,0,#DIV/0!,0,#DIV/0!,0,1
1302,E98,9,1351,0,#DIV/0!,0,#DIV/0!,0,3
1303,E98,10,1014,0,#DIV/0!,0,#DIV/0!,0,1
1304,E98,11,100348,0,#DIV/0!,0,#DIV/0!,0,2
1305,E98,12,9778.16,0,#DIV/0!,0,#DIV/0!,0,7
1306,E99,1,59375.68,0,#DIV/0!,0,#DIV/0!,0,8
1307,E99,2,19060.59,0,#DIV/0!,-180,0,0,9
1308,E99,3,134795.44,0,#DIV/0!,0,#DIV/0!,0,19
1309,E99,4,536793.72,0,#DIV/0!,0,#DIV/0!,0,17
1310,E99,5,305926.56,0,#DIV/0!,-8000,0,0,8
1311,E99,6,26460.9,0,#DIV/0!,0,#DIV/0!,0,6
1312,E99,7,123256.7,102990,0,0,#DIV/0!,0,11
1313,E99,8,208396.24,0,#DIV/0!,0,#DIV/0!,0,7
1314,E99,9,139375.17,101200,0,0,#DIV/0!,0,6
1315,E99,10,69540.93,0,#DIV/0!,-101200,0.124055336,-101200,12
1316,E99,11,2333899.42,2240163.18,0.102599669,-12554.4,0,0,17
1317,E99,12,579180.25,229840,0,0,#DIV/0!,0,14
